latitude,longitude,depth,datetime,magnitude,event_id
13.15,-89.61,53,2019-07-31T05:54:53,5.95,20190731_055453.a
32.9,140.68,72,2019-07-29T20:37:46,5.8,20190729_203746.a
-55.63,-124.8,22,2019-07-28T12:32:41,5.55,20190728_123241.a
-59.75,-150.88,15,2019-07-27T10:07:56,5.6,20190727_100756.a
-59.81,-150.65,12,2019-07-27T09:55:12,5.74,20190727_095512.a
20.83,121.89,17,2019-07-27T01:24:46,5.72,20190727_012446.a
20.84,121.78,15,2019-07-26T23:38:02,5.98,20190726_233802.a
-33.92,-179.19,41,2019-07-23T23:08:58,5.56,20190723_230858.a
-61.31,154.26,13,2019-07-23T10:33:31,6.08,20190723_103331.a
12.16,144.28,17,2019-07-21T17:35:39,5.57,20190721_173539.a
-6.16,149.61,60,2019-07-20T20:43:47,5.67,20190720_204347.a
-17.12,-176.77,16,2019-07-17T06:10:52,5.56,20190717_061052.a
-17.21,-176.72,15,2019-07-17T02:43:27,5.63,20190717_024327.a
12.2,144.54,12,2019-07-16T22:03:55,5.62,20190716_220355.a
-9.01,114.5,103,2019-07-16T00:18:38,5.78,20190716_001838.a
-6.25,149.65,51,2019-07-15T08:21:41,6.32,20190715_082141.a
-0.72,128.13,12,2019-07-14T09:11:04,7.19,20190714_091104.a
-18.15,120.29,22,2019-07-14T05:39:31,6.67,20190714_053931.a
-49.69,-116.79,12,2019-07-13T07:59:35,5.68,20190713_075935.a
9.35,125.94,12,2019-07-12T20:42:58,5.79,20190712_204258.a
6.86,125.01,21,2019-07-09T12:37:01,5.64,20190709_123701.a
0.35,126.38,20,2019-07-08T18:52:38,5.88,20190708_185238.a
31.72,49.33,12,2019-07-08T07:00:32,5.79,20190708_070032.a
0.52,126.23,27,2019-07-08T06:20:17,5.71,20190708_062017.a
0.55,126.1,30,2019-07-07T15:08:47,6.91,20190707_150847.a
-21.02,169.91,110,2019-07-06T11:08:16,5.65,20190706_110816.a
-6.53,154.76,47,2019-07-06T09:44:32,5.74,20190706_094432.a
35.78,-117.58,12,2019-07-06T03:20:05,7.03,20190706_032005.a
51.13,-130.78,12,2019-07-05T12:58:29,5.62,20190705_125829.a
35.69,-117.54,13,2019-07-04T17:33:58,6.45,20190704_173358.a
51.16,-130.64,12,2019-07-04T04:30:47,6.23,20190704_043047.a
-43.72,123.91,14,2019-07-02T19:51:50,5.63,20190702_195150.a
-1.22,67.55,17,2019-07-02T09:44:38,5.88,20190702_094438.a
-11.5,166.04,51,2019-07-02T08:00:17,5.74,20190702_080017.a
-15.46,167.38,111,2019-07-01T17:13:32,6.06,20190701_171332.a
-12.55,165.93,14,2019-06-28T18:14:32,5.55,20190628_181432.a
-30.34,-179.22,12,2019-06-27T11:05:02,6.28,20190627_110502.a
56.25,164.39,18,2019-06-27T04:20:53,5.7,20190627_042053.a
8.34,-82.87,33,2019-06-26T05:23:52,6.26,20190626_052352.a
-9.48,157.54,21,2019-06-26T03:18:18,5.65,20190626_031818.a
56.24,164.25,12,2019-06-26T02:18:12,6.36,20190626_021812.a
56.24,164.34,16,2019-06-25T09:05:48,6.42,20190625_090548.a
-47.91,99.6,12,2019-06-25T06:01:52,5.81,20190625_060152.a
-58.1,-24.73,38,2019-06-24T19:21:41,5.57,20190624_192141.a
-30.76,-176.82,12,2019-06-24T11:34:12,5.97,20190624_113412.a
-2.66,138.58,20,2019-06-24T01:05:31,6.11,20190624_010531.a
40.25,-124.29,15,2019-06-23T03:53:06,5.65,20190623_035306.a
14.4,-93.15,23,2019-06-22T22:31:39,5.6,20190622_223139.a
-30.8,-177.08,12,2019-06-21T08:37:24,6.26,20190621_083724.a
-12.66,166.05,18,2019-06-19T23:15:05,5.81,20190619_231505.a
-2.17,138.53,13,2019-06-19T17:24:56,6.27,20190619_172456.a
-30.68,-177.81,49,2019-06-19T07:01:54,6.47,20190619_070154.a
-31.11,-177.2,14,2019-06-18T16:05:22,5.98,20190618_160522.a
38.64,139.41,14,2019-06-18T13:22:25,6.49,20190618_132225.a
0.77,-26.03,13,2019-06-17T20:03:13,5.55,20190617_200313.a
-30.95,-177.12,18,2019-06-17T16:53:08,5.59,20190617_165308.a
28.38,104.95,12,2019-06-17T14:55:47,5.73,20190617_145547.a
-65.54,-176.38,12,2019-06-17T13:47:50,5.7,20190617_134750.a
-30.85,-177.22,15,2019-06-17T06:02:10,6.09,20190617_060210.a
-31.68,-177.47,14,2019-06-16T20:58:27,5.55,20190616_205827.a
-31.07,-177.79,35,2019-06-16T05:17:20,6.34,20190616_051720.a
-30.93,-177.79,48,2019-06-15T22:55:12,7.29,20190615_225512.a
-21.33,-174.01,15,2019-06-15T21:56:16,6.1,20190615_215616.a
-30.12,-72.16,12,2019-06-14T00:19:18,6.31,20190614_001918.a
-35.49,-17.19,18,2019-06-13T03:00:36,5.8,20190613_030036.a
-6.6,131.89,59,2019-06-10T16:59:19,5.54,20190610_165919.a
22.89,121.61,13,2019-06-04T09:46:20,5.59,20190604_094620.a
0.35,97.65,14,2019-06-03T05:57:12,6.02,20190603_055712.a
-21.51,-173.72,12,2019-06-02T10:36:37,5.99,20190602_103637.a
18.77,-107.06,23,2019-05-31T11:57:27,5.83,20190531_115727.a
6.22,126.54,88,2019-05-31T10:12:33,6.15,20190531_101233.a
13.07,-89.55,46,2019-05-30T09:03:33,6.59,20190530_090333.a
58.9,-152.5,79,2019-05-27T09:52:24,5.85,20190527_095224.a
-21.68,169.67,35,2019-05-23T15:02:24,5.75,20190523_150224.a
51.26,-178.23,39,2019-05-23T08:45:20,6.03,20190523_084520.a
13.87,92.9,21,2019-05-22T00:39:34,5.66,20190522_003934.a
-21.65,169.61,31,2019-05-19T14:56:56,6.36,20190519_145656.a
-21.67,169.61,31,2019-05-19T14:27:17,6.07,20190519_142717.a
-21.74,169.68,29,2019-05-19T01:23:35,6.36,20190519_012335.a
-9.59,108.68,19,2019-05-18T01:51:34,5.64,20190518_015134.a
-4.66,152.98,34,2019-05-17T22:37:51,5.96,20190517_223751.a
-4.49,-105.76,12,2019-05-16T22:52:46,5.84,20190516_225246.a
12.59,-88.17,64,2019-05-16T16:22:19,5.9,20190516_162219.a
-5.45,152.58,28,2019-05-16T01:24:02,5.78,20190516_012402.a
29.73,130.77,31,2019-05-15T05:24:34,5.73,20190515_052434.a
-4.03,152.52,22,2019-05-14T12:58:39,7.57,20190514_125839.a
8.52,-82.87,23,2019-05-12T19:24:54,6.06,20190512_192454.a
-34.72,179.98,110,2019-05-11T16:06:20,5.56,20190511_160620.a
-28.5,-176.35,15,2019-05-10T03:23:39,5.75,20190510_032339.a
31.78,131.92,30,2019-05-09T23:48:46,6.26,20190509_234846.a
31.72,132.03,29,2019-05-09T22:43:25,5.76,20190509_224325.a
-15.79,-75.06,20,2019-05-08T13:47:24,5.8,20190508_134724.a
18.81,120.68,54,2019-05-06T02:48:43,5.5,20190506_024843.a
12.48,120.84,12,2019-05-04T01:05:11,5.72,20190504_010511.a
-6.89,160.1,28,2019-05-03T07:25:35,6.2,20190503_072535.a
10.94,57.14,16,2019-04-29T14:19:54,6.32,20190429_141954.a
9.78,126.64,19,2019-04-26T08:04:28,5.54,20190426_080428.a
-25.81,-71.1,34,2019-04-26T06:22:38,5.55,20190426_062238.a
9.74,126.67,17,2019-04-26T05:27:04,5.53,20190426_052704.a
28.35,94.67,16,2019-04-23T20:15:53,6.1,20190423_201553.a
11.88,125.16,54,2019-04-23T05:37:55,6.45,20190423_053755.a
50.01,-130.32,14,2019-04-22T21:44:45,5.57,20190422_214445.a
-56.35,-27.06,82,2019-04-22T14:49:09,6.0,20190422_144909.a
15.13,120.39,12,2019-04-22T09:11:13,6.06,20190422_091113.a
-51.1,139.35,12,2019-04-18T14:46:06,6.33,20190418_144606.a
24.09,121.4,30,2019-04-18T05:01:08,6.18,20190418_050108.a
-29.46,-71.53,74,2019-04-18T04:06:35,5.59,20190418_040635.a
-30.83,-178.89,15,2019-04-16T09:39:41,5.73,20190416_093941.a
-30.83,-178.94,13,2019-04-16T09:22:34,5.75,20190416_092234.a
-35.28,-15.44,17,2019-04-16T07:30:42,5.74,20190416_073042.a
-6.72,148.73,25,2019-04-12T14:51:36,6.1,20190412_145136.a
-15.36,-172.7,61,2019-04-12T12:23:13,6.07,20190412_122313.a
-1.85,122.56,12,2019-04-12T11:40:57,6.77,20190412_114057.a
-6.73,148.75,23,2019-04-11T21:31:55,5.68,20190411_213155.a
40.37,143.35,17,2019-04-11T08:18:25,6.09,20190411_081825.a
-58.71,-24.6,43,2019-04-09T17:54:03,6.53,20190409_175403.a
26.31,129.51,12,2019-04-08T04:12:43,5.56,20190408_041243.a
-41.39,-87.65,12,2019-04-07T15:45:10,5.63,20190407_154510.a
-33.84,-72.63,12,2019-04-07T10:52:48,5.7,20190407_105248.a
1.53,-85.27,15,2019-04-05T18:46:51,5.84,20190405_184651.a
-56.02,-27.45,58,2019-04-05T16:14:21,6.46,20190405_161421.a
52.17,177.97,12,2019-04-02T21:35:37,6.39,20190402_213537.a
-17.77,65.23,16,2019-04-01T18:39:10,6.0,20190401_183910.a
10.58,125.93,45,2019-04-01T02:16:54,5.55,20190401_021654.a
-9.81,-79.48,29,2019-03-31T15:28:00,5.56,20190331_152800.a
-1.99,-80.92,23,2019-03-31T07:28:55,5.65,20190331_072855.a
-1.99,-81.05,16,2019-03-31T07:04:07,6.24,20190331_070407.a
-5.94,151.06,48,2019-03-30T11:20:46,6.2,20190330_112046.a
-9.67,66.4,12,2019-03-30T06:27:25,5.8,20190330_062725.a
50.42,160.11,12,2019-03-28T22:06:53,6.21,20190328_220653.a
12.36,-89.55,12,2019-03-26T12:01:51,5.5,20190326_120151.a
1.77,126.36,42,2019-03-24T04:37:39,6.15,20190324_043739.a
7.79,-37.19,21,2019-03-23T12:35:28,5.61,20190323_123528.a
-7.92,32.14,27,2019-03-21T09:15:42,5.6,20190321_091542.a
37.37,29.38,12,2019-03-20T06:34:29,5.67,20190320_063429.a
-8.47,116.54,14,2019-03-17T07:07:29,5.5,20190317_070729.a
6.14,125.37,82,2019-03-15T23:07:57,5.6,20190315_230757.a
-27.16,-176.41,31,2019-03-15T17:53:43,5.52,20190315_175343.a
-6.28,149.11,45,2019-03-11T16:25:55,5.95,20190311_162555.a
58.4,-31.67,12,2019-03-10T18:05:01,5.85,20190310_180501.a
36.73,142.34,17,2019-03-10T17:10:56,5.76,20190310_171056.a
-10.13,152.09,12,2019-03-10T12:48:03,6.05,20190310_124803.a
10.35,126.2,43,2019-03-08T15:06:16,6.06,20190308_150616.a
-32.4,-177.97,19,2019-03-07T16:29:13,5.73,20190307_162913.a
-29.51,-72.82,32,2019-03-07T15:34:32,5.74,20190307_153432.a
-32.4,-177.95,18,2019-03-07T15:27:38,5.55,20190307_152738.a
-32.06,-177.38,13,2019-03-06T20:20:06,5.87,20190306_202006.a
-31.92,-177.58,12,2019-03-06T15:46:20,6.4,20190306_154620.a
8.49,127.05,18,2019-03-06T00:13:04,5.86,20190306_001304.a
-5.26,146.25,27,2019-03-04T10:06:07,5.9,20190304_100607.a
-33.67,-72.69,17,2019-03-02T20:21:57,5.54,20190302_202157.a
18.72,120.18,26,2019-03-02T19:46:24,5.64,20190302_194624.a
41.98,146.86,35,2019-03-02T03:22:57,6.01,20190302_032257.a
-7.22,155.63,45,2019-03-02T02:17:23,5.53,20190302_021723.a
-53.32,159.29,19,2019-03-01T01:02:15,5.81,20190301_010215.a
-17.86,-13.66,16,2019-02-22T21:16:03,5.57,20190222_211603.a
42.83,142.11,35,2019-02-21T12:22:43,5.56,20190221_122243.a
0.81,126.16,32,2019-02-20T00:10:43,5.61,20190220_001043.a
-9.74,112.84,35,2019-02-18T19:30:28,5.67,20190218_193028.a
-55.8,-124.22,22,2019-02-15T23:51:44,5.55,20190215_235144.a
35.26,-35.87,17,2019-02-14T19:57:12,6.16,20190214_195712.a
-12.07,-74.14,31,2019-02-14T14:33:20,5.58,20190214_143320.a
9.85,126.41,21,2019-02-08T11:55:12,5.9,20190208_115512.a
1.53,126.39,40,2019-02-07T04:15:33,5.72,20190207_041533.a
-0.35,98.0,12,2019-02-04T19:29:57,5.82,20190204_192957.a
-2.51,-80.08,74,2019-02-04T17:45:50,5.82,20190204_174550.a
-3.07,130.89,24,2019-02-03T07:36:49,5.55,20190203_073649.a
-3.04,99.95,15,2019-02-02T10:59:29,6.22,20190202_105929.a
-3.11,99.86,28,2019-02-02T09:27:40,6.14,20190202_092740.a
14.86,-92.46,46,2019-02-01T16:14:16,6.65,20190201_161416.a
-4.54,-105.59,12,2019-01-30T15:31:37,5.91,20190130_153137.a
-25.99,-70.61,58,2019-01-30T07:44:47,5.6,20190130_074447.a
3.03,-75.94,21,2019-01-26T12:32:30,5.61,20190126_123230.a
40.33,142.37,49,2019-01-26T08:23:05,5.58,20190126_082305.a
-5.47,133.77,20,2019-01-26T08:12:52,5.94,20190126_081252.a
-10.96,165.69,46,2019-01-26T02:07:24,5.73,20190126_020724.a
-14.5,-75.5,65,2019-01-25T04:45:25,5.74,20190125_044525.a
19.3,120.86,35,2019-01-24T08:34:54,5.6,20190124_083454.a
-10.38,119.01,27,2019-01-23T11:39:10,5.76,20190123_113910.a
-43.01,42.17,18,2019-01-22T19:01:49,6.64,20190122_190149.a
-10.37,119.07,19,2019-01-22T05:10:09,6.44,20190122_051009.a
-10.32,119.09,20,2019-01-21T23:59:28,6.09,20190121_235928.a
15.57,-94.79,31,2019-01-21T11:57:22,5.69,20190121_115722.a
-21.91,169.27,12,2019-01-21T01:36:40,5.62,20190121_013640.a
-30.18,-71.39,61,2019-01-20T01:32:58,6.64,20190120_013258.a
8.47,-103.38,12,2019-01-18T16:40:45,5.81,20190118_164045.a
-19.17,168.47,48,2019-01-18T13:18:35,6.04,20190118_131835.a
-3.13,146.39,12,2019-01-17T16:53:19,5.67,20190117_165319.a
-3.15,146.34,12,2019-01-17T15:06:42,6.16,20190117_150642.a
7.32,94.21,106,2019-01-17T02:53:07,5.52,20190117_025307.a
-21.67,168.96,20,2019-01-16T04:12:40,5.55,20190116_041240.a
5.91,126.83,62,2019-01-15T20:03:23,5.76,20190115_200323.a
-13.41,166.5,39,2019-01-15T18:06:43,6.53,20190115_180643.a
-3.43,101.19,48,2019-01-11T19:05:34,5.51,20190111_190534.a
-26.81,-175.66,12,2019-01-10T17:00:52,5.85,20190110_170052.a
30.46,131.31,28,2019-01-08T12:39:36,6.39,20190108_123936.a
7.93,121.94,16,2019-01-07T03:11:56,5.57,20190107_031156.a
2.48,126.63,35,2019-01-06T17:27:24,6.63,20190106_172724.a
34.06,45.47,17,2019-01-06T13:42:01,5.73,20190106_134201.a
25.83,144.53,19,2019-01-05T22:54:17,5.75,20190105_225417.a
51.19,-178.16,32,2019-01-05T18:47:14,6.03,20190105_184714.a
54.29,-161.41,38,2018-12-31T02:35:41,6.06,20181231_023541.a
5.87,126.91,54,2018-12-29T03:39:14,6.98,20181229_033914.a
-1.41,134.01,49,2018-12-28T03:03:35,5.81,20181228_030335.a
55.33,164.6,17,2018-12-24T12:41:22,6.08,20181224_124122.a
33.94,141.96,22,2018-12-24T00:43:14,5.63,20181224_004314.a
33.98,141.83,20,2018-12-24T00:18:12,5.66,20181224_001812.a
30.1,87.72,16,2018-12-23T19:32:26,5.74,20181223_193226.a
-13.45,166.56,51,2018-12-22T14:25:04,6.01,20181222_142504.a
55.27,164.77,19,2018-12-22T13:29:51,5.55,20181222_132951.a
-20.5,32.79,20,2018-12-22T05:37:40,5.61,20181222_053740.a
55.32,164.55,22,2018-12-21T18:19:40,5.58,20181221_181940.a
-5.68,152.02,24,2018-12-21T08:30:22,5.75,20181221_083022.a
-5.75,151.99,23,2018-12-21T06:34:02,5.97,20181221_063402.a
54.94,164.75,18,2018-12-20T17:02:03,7.23,20181220_170203.a
-6.42,149.93,40,2018-12-19T21:37:51,5.81,20181219_213751.a
30.62,-41.93,12,2018-12-19T03:38:39,5.55,20181219_033839.a
-36.17,-101.06,16,2018-12-19T01:37:44,6.23,20181219_013744.a
-16.29,168.05,12,2018-12-17T01:49:02,5.7,20181217_014902.a
-16.26,167.99,12,2018-12-16T15:34:08,5.68,20181216_153408.a
-23.27,112.53,21,2018-12-16T14:26:24,5.88,20181216_142624.a
-16.21,168.32,12,2018-12-16T09:48:23,5.66,20181216_094823.a
-3.94,140.4,73,2018-12-16T09:42:41,6.14,20181216_094241.a
-55.33,-129.33,18,2018-12-12T13:14:00,6.31,20181212_131400.a
-22.29,169.62,12,2018-12-06T23:27:05,5.92,20181206_232705.a
-21.98,169.81,18,2018-12-05T06:43:17,6.69,20181205_064317.a
-21.95,169.25,18,2018-12-05T04:18:32,7.53,20181205_041832.a
2.51,126.66,36,2018-12-04T06:53:02,5.55,20181204_065302.a
-55.95,-123.73,23,2018-12-04T06:20:36,5.55,20181204_062036.a
-52.59,18.43,12,2018-12-02T23:13:56,5.56,20181202_231356.a
-21.18,171.55,17,2018-12-02T22:32:50,5.55,20181202_223250.a
-33.95,-72.55,20,2018-12-01T23:55:29,5.56,20181201_235529.a
61.49,-150.02,48,2018-11-30T17:29:34,7.05,20181130_172934.a
0.21,96.89,13,2018-11-29T20:21:47,5.77,20181129_202147.a
-21.2,171.48,18,2018-11-27T15:41:24,5.71,20181127_154124.a
-0.71,-13.58,18,2018-11-27T12:03:31,5.7,20181127_120331.a
19.41,-108.4,16,2018-11-27T05:37:59,5.58,20181127_053759.a
23.35,118.52,20,2018-11-25T23:57:26,5.78,20181125_235726.a
13.27,-81.09,12,2018-11-25T20:56:39,5.63,20181125_205639.a
34.24,45.58,23,2018-11-25T16:37:34,6.3,20181125_163734.a
-29.01,-177.14,51,2018-11-25T06:14:35,5.65,20181125_061435.a
13.22,-81.13,12,2018-11-25T03:40:53,5.98,20181125_034053.a
-47.8,165.08,12,2018-11-24T23:42:45,5.8,20181124_234245.a
-56.37,-26.65,88,2018-11-23T10:52:01,5.63,20181123_105201.a
-54.37,-136.89,12,2018-11-22T16:07:13,5.9,20181122_160713.a
-10.48,163.2,12,2018-11-16T03:26:59,6.11,20181116_032659.a
-56.23,-122.26,12,2018-11-15T23:09:06,6.29,20181115_230906.a
-56.79,-25.08,18,2018-11-15T20:02:30,6.39,20181115_200230.a
-56.83,-25.02,18,2018-11-15T16:49:48,5.5,20181115_164948.a
-2.83,119.49,12,2018-11-14T23:01:22,5.53,20181114_230122.a
55.54,162.33,52,2018-11-14T21:21:54,6.16,20181114_212154.a
-2.99,-103.43,12,2018-11-12T22:37:29,5.59,20181112_223729.a
15.65,-49.93,12,2018-11-11T14:04:03,6.22,20181111_140403.a
-20.53,-173.71,20,2018-11-10T08:33:24,6.09,20181110_083324.a
-5.98,151.75,67,2018-11-10T08:02:18,5.57,20181110_080218.a
-42.91,-15.95,12,2018-11-09T07:54:55,5.69,20181109_075455.a
-42.79,-15.95,12,2018-11-09T07:39:19,5.59,20181109_073919.a
71.51,-10.81,15,2018-11-09T01:49:47,6.81,20181109_014947.a
-22.47,-174.02,17,2018-11-06T16:11:43,5.65,20181106_161143.a
44.6,145.68,12,2018-11-04T19:26:06,5.99,20181104_192606.a
-58.29,-24.74,34,2018-11-01T19:30:23,5.84,20181101_193023.a
37.47,20.66,16,2018-10-30T15:12:01,5.89,20181030_151201.a
-4.42,-105.96,14,2018-10-29T23:26:10,5.88,20181029_232610.a
-57.66,-66.55,20,2018-10-29T21:07:16,5.63,20181029_210716.a
-57.69,-66.43,28,2018-10-29T20:17:26,5.82,20181029_201726.a
-57.55,-66.6,21,2018-10-29T06:54:25,6.33,20181029_065425.a
12.71,-90.76,12,2018-10-28T22:23:58,6.1,20181028_222358.a
17.31,148.08,12,2018-10-26T09:05:43,5.92,20181026_090543.a
44.59,145.68,12,2018-10-26T03:04:57,5.69,20181026_030457.a
37.27,20.6,16,2018-10-25T22:54:58,6.84,20181025_225458.a
38.31,141.94,50,2018-10-25T18:36:13,5.78,20181025_183613.a
23.86,122.54,36,2018-10-23T16:04:05,5.76,20181023_160405.a
23.9,122.5,38,2018-10-23T04:34:59,5.85,20181023_043459.a
49.0,-130.13,15,2018-10-22T06:22:54,6.46,20181022_062254.a
49.14,-129.89,16,2018-10-22T06:16:36,6.75,20181022_061636.a
48.95,-129.54,15,2018-10-22T05:39:45,6.49,20181022_053945.a
-29.59,60.63,12,2018-10-21T01:40:38,5.9,20181021_014038.a
-2.58,139.2,55,2018-10-19T05:55:14,5.51,20181019_055514.a
-11.67,166.0,43,2018-10-17T00:57:45,5.7,20181017_005745.a
1.12,-28.07,15,2018-10-16T08:35:39,5.56,20181016_083539.a
-21.63,169.79,12,2018-10-16T04:42:43,5.54,20181016_044243.a
-21.94,169.58,20,2018-10-16T01:38:28,5.52,20181016_013828.a
-21.87,169.74,15,2018-10-16T01:14:43,5.71,20181016_011443.a
-21.74,169.52,15,2018-10-16T01:03:50,6.65,20181016_010350.a
-21.77,169.63,22,2018-10-16T00:28:21,6.31,20181016_002821.a
-41.9,88.36,12,2018-10-14T12:41:19,5.9,20181014_124119.a
-41.82,88.42,12,2018-10-14T05:05:37,5.67,20181014_050537.a
13.97,-91.69,68,2018-10-12T21:09:49,5.71,20181012_210949.a
-55.41,-128.74,15,2018-10-12T09:40:19,5.63,20181012_094019.a
-6.42,151.08,16,2018-10-12T02:52:09,5.69,20181012_025209.a
-5.0,126.62,15,2018-10-11T02:55:46,5.66,20181011_025546.a
49.0,156.38,30,2018-10-11T02:16:19,5.54,20181011_021619.a
49.18,156.66,22,2018-10-10T23:16:08,6.5,20181010_231608.a
-6.15,151.26,30,2018-10-10T21:13:21,6.01,20181010_211321.a
-6.02,151.15,35,2018-10-10T20:59:05,6.1,20181010_205905.a
-5.98,151.2,39,2018-10-10T20:48:31,6.99,20181010_204831.a
-7.45,114.48,14,2018-10-10T18:44:59,5.97,20181010_184459.a
49.27,156.61,23,2018-10-09T07:45:16,6.14,20181009_074516.a
-54.67,-135.66,18,2018-10-07T01:06:55,5.61,20181007_010655.a
20.22,-72.93,22,2018-10-07T00:11:55,5.91,20181007_001155.a
7.8,-37.73,12,2018-10-07T00:10:07,5.73,20181007_001007.a
-5.64,-11.45,12,2018-10-05T14:59:49,5.65,20181005_145949.a
-17.76,167.71,19,2018-10-02T10:08:43,5.8,20181002_100843.a
-10.46,120.1,24,2018-10-02T04:49:34,5.63,20181002_044934.a
-10.53,120.07,24,2018-10-02T00:16:48,5.92,20181002_001648.a
-10.57,120.16,22,2018-10-01T23:59:47,5.97,20181001_235947.a
-0.72,119.86,12,2018-09-28T10:02:59,7.57,20180928_100259.a
-26.67,67.65,12,2018-09-28T07:06:41,5.61,20180928_070641.a
-0.25,119.89,12,2018-09-28T07:00:02,6.06,20180928_070002.a
-26.65,67.57,12,2018-09-28T06:21:55,5.5,20180928_062155.a
-58.21,-9.28,12,2018-09-27T10:25:49,5.71,20180927_102549.a
-35.03,-107.63,22,2018-09-26T17:33:40,5.68,20180926_173340.a
12.18,146.28,47,2018-09-23T05:52:18,5.89,20180923_055218.a
2.46,-95.51,15,2018-09-21T12:49:31,5.64,20180921_124931.a
-8.99,158.08,19,2018-09-20T05:47:40,5.56,20180920_054740.a
-8.37,156.98,20,2018-09-18T11:57:58,5.89,20180918_115758.a
-37.67,49.86,12,2018-09-18T07:27:43,5.91,20180918_072743.a
26.73,129.53,12,2018-09-15T16:24:39,5.67,20180915_162439.a
26.76,129.52,12,2018-09-15T08:05:32,5.75,20180915_080532.a
26.74,129.65,12,2018-09-15T00:08:24,5.73,20180915_000824.a
-2.72,138.84,27,2018-09-14T15:50:17,5.84,20180914_155017.a
-22.05,170.01,19,2018-09-10T19:31:45,6.28,20180910_193145.a
-10.16,161.48,71,2018-09-09T19:31:39,6.52,20180909_193139.a
-24.52,-175.46,17,2018-09-08T22:27:33,5.53,20180908_222733.a
-22.33,170.3,20,2018-09-08T10:02:56,5.87,20180908_100256.a
7.14,126.43,15,2018-09-08T07:16:52,6.13,20180908_071652.a
23.24,101.64,14,2018-09-08T02:31:31,5.65,20180908_023131.a
28.02,59.4,18,2018-09-07T06:23:38,5.57,20180907_062338.a
-28.84,-70.16,122,2018-09-07T02:39:22,5.78,20180907_023922.a
42.78,142.01,36,2018-09-05T21:11:32,5.5,20180905_211132.a
42.75,142.04,31,2018-09-05T18:08:09,6.66,20180905_180809.a
-58.46,-24.39,23,2018-09-05T00:36:30,5.63,20180905_003630.a
1.32,-85.36,13,2018-09-03T23:37:21,5.87,20180903_233721.a
39.52,77.08,20,2018-09-03T21:52:59,5.53,20180903_215259.a
-58.06,-24.72,39,2018-09-03T20:35:56,5.67,20180903_203556.a
-3.8,150.17,12,2018-09-03T07:15:33,5.56,20180903_071533.a
-3.76,150.17,12,2018-09-03T02:16:23,5.56,20180903_021623.a
-22.25,170.14,22,2018-08-30T16:24:53,5.5,20180830_162453.a
-22.29,169.82,18,2018-08-29T03:52:23,6.9,20180829_035223.a
-16.18,178.04,20,2018-08-29T01:25:00,5.75,20180829_012500.a
16.64,147.05,56,2018-08-28T22:35:17,6.46,20180828_223517.a
-10.85,124.4,20,2018-08-28T07:13:35,5.77,20180828_071335.a
-10.82,124.14,12,2018-08-28T07:08:17,6.18,20180828_070817.a
-61.83,-58.41,53,2018-08-27T20:09:25,5.58,20180827_200925.a
34.49,46.1,16,2018-08-25T22:13:27,6.0,20180825_221327.a
-8.48,116.99,12,2018-08-25T18:33:18,5.54,20180825_183318.a
51.99,-171.01,36,2018-08-25T16:50:05,5.95,20180825_165005.a
-5.96,147.27,105,2018-08-24T16:29:07,5.52,20180824_162907.a
51.26,-177.59,32,2018-08-23T03:35:17,6.32,20180823_033517.a
-61.13,153.84,18,2018-08-22T22:49:15,5.58,20180822_224915.a
-52.62,28.13,15,2018-08-22T20:26:32,5.62,20180822_202632.a
-7.19,155.71,44,2018-08-22T18:49:40,5.77,20180822_184940.a
43.5,-127.93,19,2018-08-22T09:31:48,6.18,20180822_093148.a
-16.0,168.23,29,2018-08-21T22:32:30,6.57,20180821_223230.a
-8.4,116.75,24,2018-08-19T14:56:35,6.93,20180819_145635.a
8.76,-77.29,22,2018-08-18T19:39:12,5.62,20180818_193912.a
8.64,-83.19,22,2018-08-17T23:22:28,6.09,20180817_232228.a
23.53,143.46,22,2018-08-17T22:07:01,5.63,20180817_220701.a
23.43,143.62,20,2018-08-16T18:22:59,6.3,20180816_182259.a
51.25,-177.81,36,2018-08-15T21:56:59,6.57,20180815_215659.a
-58.27,-24.67,32,2018-08-14T03:29:55,6.09,20180814_032955.a
69.68,-144.23,15,2018-08-12T21:15:04,6.01,20180812_211504.a
-35.95,-102.27,22,2018-08-12T19:41:38,5.57,20180812_194138.a
69.74,-144.78,12,2018-08-12T14:59:02,6.43,20180812_145902.a
-55.09,146.2,13,2018-08-11T12:15:40,5.68,20180811_121540.a
48.43,155.27,27,2018-08-10T18:12:11,6.14,20180810_181211.a
13.51,-91.51,30,2018-08-09T19:21:55,5.65,20180809_192155.a
-33.34,2.66,13,2018-08-09T16:53:42,5.59,20180809_165342.a
-8.38,116.2,22,2018-08-09T05:25:34,5.91,20180809_052534.a
37.87,144.01,30,2018-08-07T15:13:01,5.62,20180807_151301.a
74.67,8.35,12,2018-08-07T13:57:10,5.74,20180807_135710.a
-8.33,116.24,18,2018-08-05T11:46:44,6.94,20180805_114644.a
-0.69,-21.69,21,2018-08-03T18:51:02,5.84,20180803_185102.a
-6.15,132.66,80,2018-08-03T05:42:18,5.53,20180803_054218.a
19.07,-105.25,25,2018-06-30T03:56:51,5.94,20180630_035651.a
-59.77,-29.59,17,2018-06-26T01:48:47,5.58,20180626_014847.a
36.65,21.42,24,2018-06-25T05:14:47,5.51,20180625_051447.a
